NombrePais,Total_Pais_Mes,Categoria,Total_Categoria_Mes,Clase,Litros 40 % Alc. Vol,AñoArchivo,Mes
ITALIA,162485.79,TEQUILA,160715.5,REPOSADO,101250.19,2005,6
EL SALVADOR,32895.23,TEQUILA 100% DE AGAVE,28380.83,BLANCO,3101.11,2019,10
CHILE,33856.8,TEQUILA 100% DE AGAVE,6930.0,BLANCO,6930.0,2024,9
HONG KONG,5702.83,TEQUILA,5702.83,BLANCO,2564.99,2005,8
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,93047.58,TEQUILA 100% DE AGAVE,60443.58,EXTRA AÑEJO,251.92,2014,12
ESTADOS UNIDOS DE AMERICA,9561646.48,TEQUILA,6013321.05,REPOSADO,71612.77,2011,2
URUGUAY,19992.18,TEQUILA 100% DE AGAVE,321.48,REPOSADO,321.48,2007,1
BRASIL,130484.79,TEQUILA 100% DE AGAVE,22482.99,REPOSADO,810.0,2022,3
COLOMBIA,25568.7,TEQUILA 100% DE AGAVE,25568.7,BLANCO,3684.15,2013,9
CHIPRE,9676.8,TEQUILA,5266.8,REPOSADO,2394.0,2017,12
ALBANIA,5016.0,TEQUILA 100% DE AGAVE,396.0,AÑEJO,94.5,2024,6
CANADA,87751.2,TEQUILA 100% DE AGAVE,6562.5,REPOSADO,6488.25,2009,7
ESTADOS UNIDOS DE AMERICA,7403198.81,TEQUILA 100% DE AGAVE,1021821.5,BLANCO,417845.32,2004,3
IRLANDA,5181.75,TEQUILA 100% DE AGAVE,5181.75,REPOSADO,1905.75,2014,12
JAPON,210844.64,TEQUILA 100% DE AGAVE,14871.01,REPOSADO,1776.01,2019,9
CANADA,187362.25,TEQUILA 100% DE AGAVE,151600.9,BLANCO,69673.73,2021,1
LETONIA,155650.8,TEQUILA,123237.0,BLANCO,114125.55,2020,1
PUERTO RICO,12312.75,TEQUILA 100% DE AGAVE,12312.75,REPOSADO,5213.25,2022,5
ALEMANIA,64841.93,TEQUILA,63820.24,AÑEJO,7.14,1999,9
BELGICA,127119.81,TEQUILA,127119.81,BLANCO,127119.81,2001,3
GUATEMALA,11100.94,TEQUILA 100% DE AGAVE,2548.69,REPOSADO,763.69,2017,3
SUECIA,11396.07,TEQUILA,8625.0,REPOSADO,4714.8,2013,6
PAISES BAJOS,40721.27,TEQUILA 100% DE AGAVE,9372.0,REPOSADO,8382.0,2008,9
AUSTRIA,3758.58,TEQUILA,1077.3,BLANCO,1077.3,2017,11
COSTA RICA,11331.23,TEQUILA 100% DE AGAVE,8855.33,REPOSADO,3467.03,2020,6
HONDURAS,5406.63,TEQUILA,3465.59,REPOSADO,2394.0,2004,10
ESTADOS UNIDOS DE AMERICA,16051489.86,TEQUILA 100% DE AGAVE,9032727.96,JOVEN,65462.7,2017,10
ALEMANIA,149852.71,TEQUILA 100% DE AGAVE,25.66,REPOSADO,17.11,2000,12
ANTILLAS NEERLANDESAS,8818.2,TEQUILA 100% DE AGAVE,405.0,REPOSADO,405.0,2016,11
PUERTO RICO,115123.5,TEQUILA 100% DE AGAVE,73804.5,REPOSADO,24052.5,2024,7
SUIZA,18084.82,TEQUILA,11400.0,BLANCO,8208.0,2017,9
AUSTRALIA,122422.08,TEQUILA 100% DE AGAVE,84466.68,EXTRA AÑEJO,37.88,2018,5
HUNGRIA,5877.84,TEQUILA 100% DE AGAVE,5877.84,BLANCO,4692.24,2015,10
MEXICO,55400.83,TEQUILA,4406.01,JOVEN,1296.0,2009,2
BELGICA,181260.02,TEQUILA,181260.02,AÑEJO,6384.0,2000,5
TRINIDAD Y TOBAGO,6522.75,TEQUILA,5616.0,REPOSADO,3456.0,2008,6
PARAGUAY,27086.4,TEQUILA,27086.4,REPOSADO,10670.4,2012,2
SUDAFRICA,145146.6,TEQUILA,68664.6,JOVEN,2308.5,2022,3
UCRANIA,21093.03,TEQUILA 100% DE AGAVE,16293.03,REPOSADO,3676.17,2013,5
HONDURAS,2248.88,TEQUILA 100% DE AGAVE,815.63,AÑEJO,256.5,2009,5
SUECIA,2234.4,TEQUILA 100% DE AGAVE,2234.4,REPOSADO,2234.4,2020,5
FRANCIA,231880.89,TEQUILA,225852.19,JOVEN,34126.49,2009,7
PUERTO RICO,37730.25,TEQUILA 100% DE AGAVE,11288.25,AÑEJO,378.0,2020,7
COLOMBIA,121018.91,TEQUILA,78959.59,BLANCO,7865.4,2019,12
TAILANDIA,12122.4,TEQUILA 100% DE AGAVE,1908.0,REPOSADO,180.0,2024,8
BOLIVIA,23549.69,TEQUILA,21426.9,REPOSADO,6806.1,2011,7
LETONIA,58244.43,TEQUILA,33503.4,REPOSADO,3456.48,2023,12
EL SALVADOR,13905.97,TEQUILA 100% DE AGAVE,3647.17,BLANCO,270.0,2024,1
ESTADOS UNIDOS DE AMERICA,7855132.93,TEQUILA,4149589.71,AÑEJO,93735.0,2007,6
PARAGUAY,34884.0,TEQUILA,34884.0,REPOSADO,25444.8,2011,3
ESTADOS UNIDOS DE AMERICA,13257343.18,TEQUILA,7097809.74,JOVEN,4513828.78,2016,2
TAILANDIA,9566.4,TEQUILA 100% DE AGAVE,9458.4,REPOSADO,4032.0,2019,7
ECUADOR,61250.65,TEQUILA 100% DE AGAVE,167.17,EXTRA AÑEJO,56.25,2022,3
EL SALVADOR,24959.28,TEQUILA,18693.3,BLANCO,1987.5,2007,10
CANADA,21952.15,TEQUILA 100% DE AGAVE,16705.15,BLANCO,5694.75,2013,3
JAPON,137673.5,TEQUILA 100% DE AGAVE,17867.9,BLANCO,7764.65,2020,4
ESPAÑA,783596.39,TEQUILA 100% DE AGAVE,201613.75,EXTRA AÑEJO,1117.2,2023,5
HONDURAS,748.34,TEQUILA 100% DE AGAVE,406.34,AÑEJO,89.99,1999,5
GUATEMALA,51754.49,TEQUILA 100% DE AGAVE,46463.09,AÑEJO,22761.3,2022,11
UCRANIA,31997.52,TEQUILA,29389.2,JOVEN,11064.9,2007,4
GRECIA,17239.5,TEQUILA 100% DE AGAVE,17239.5,BLANCO,9560.1,2017,4
RUSIA,328066.31,TEQUILA,277911.11,BLANCO,197696.97,2014,6
PARAGUAY,16837.5,TEQUILA 100% DE AGAVE,774.9,REPOSADO,174.3,2014,2
EMIRATOS ARABES UNIDOS,32214.96,TEQUILA,32214.96,REPOSADO,19656.0,2010,7
PARAGUAY,320.0,TEQUILA,57.0,REPOSADO,57.0,2020,2
BAHAMAS,7400.4,TEQUILA 100% DE AGAVE,438.0,AÑEJO,132.0,2019,3
PORTUGAL,38603.04,TEQUILA,37406.04,REPOSADO,4560.0,2008,5
CANADA,48.15,TEQUILA 100% DE AGAVE,48.15,BLANCO,18.0,1999,7
RUMANIA,4307.1,TEQUILA,3950.1,REPOSADO,1795.5,2007,9
ISRAEL,4200.0,TEQUILA 100% DE AGAVE,1350.0,REPOSADO,450.0,2020,2
NUEVA ZELANDIA,20818.38,TEQUILA 100% DE AGAVE,5968.38,AÑEJO,541.38,2017,10
HONDURAS,32434.35,TEQUILA 100% DE AGAVE,15881.55,REPOSADO,14016.75,2020,3
SUIZA,34.77,TEQUILA,22.8,BLANCO,11.4,2007,11
PANAMA,142452.37,TEQUILA 100% DE AGAVE,31848.82,REPOSADO,6963.75,2013,2
AUSTRALIA,80525.41,TEQUILA 100% DE AGAVE,63420.72,REPOSADO,42297.12,2017,3
BRASIL,117989.69,TEQUILA,106882.65,BLANCO,23842.35,2011,5
BELGICA,59989.62,TEQUILA,59989.62,BLANCO,59989.62,2010,8
HONG KONG,4747.5,TEQUILA 100% DE AGAVE,1926.0,AÑEJO,540.0,2021,1
REPUBLICA DOMINICANA,54811.8,TEQUILA 100% DE AGAVE,49887.0,BLANCO,23748.3,2021,11
PUERTO RICO,1696.48,TEQUILA 100% DE AGAVE,308.02,REPOSADO,272.02,2005,2
PUERTO RICO,19793.25,TEQUILA,14400.0,REPOSADO,5184.0,2019,2
SUECIA,8860.29,TEQUILA,7207.65,REPOSADO,5745.6,2011,11
KENYA,6426.0,TEQUILA,6426.0,BLANCO,3423.0,2021,10
REPUBLICA CHECA,10696.2,TEQUILA 100% DE AGAVE,10696.2,BLANCO,6412.2,2017,6
ISLAS VIRGENES NORTEAMERICANAS,7002.0,TEQUILA 100% DE AGAVE,3978.0,AÑEJO,373.5,2019,4
JAPON,478812.46,TEQUILA,470608.5,JOVEN,23026.4,2023,8
ISLAS VIRGENES NORTEAMERICANAS,7662.0,TEQUILA,5880.0,BLANCO,2352.0,2022,5
ESPAÑA,438231.74,TEQUILA 100% DE AGAVE,13563.01,BLANCO,5187.0,2015,5
ESPAÑA,95358.78,TEQUILA,95264.81,REPOSADO,23.99,2001,8
FRANCIA,147616.9,TEQUILA 100% DE AGAVE,5909.4,EXTRA AÑEJO,92.4,2020,5
REPUBLICA CHECA,3202.2,TEQUILA 100% DE AGAVE,3202.2,BLANCO,3135.0,2023,11
CANADA,192242.79,TEQUILA,55124.4,REPOSADO,1260.0,2017,5
CANADA,76131.08,TEQUILA,24816.6,JOVEN,22476.6,2015,8
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,252407.64,TEQUILA,136446.6,REPOSADO,47079.72,2012,12
JAPON,379005.45,TEQUILA,178557.75,BLANCO,26239.5,2024,11
PANAMA,41205.42,TEQUILA 100% DE AGAVE,25790.22,REPOSADO,6380.33,2020,10
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,421843.42,TEQUILA 100% DE AGAVE,191595.79,EXTRA AÑEJO,416.7,2024,5
NUEVA ZELANDIA,13175.4,TEQUILA,9959.04,BLANCO,1915.2,2016,11
TAIWAN,806.4,TEQUILA,806.4,JOVEN,806.4,2007,12
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,498489.5,TEQUILA,172304.97,REPOSADO,100536.03,2022,12
ECUADOR,99080.61,TEQUILA,99080.61,BLANCO,85374.27,2018,12
ITALIA,57509.33,TEQUILA,52920.84,JOVEN,2154.6,1999,1
MEXICO,50247.07,TEQUILA,15601.29,BLANCO,4046.28,1999,8
SUDAFRICA,34991.99,TEQUILA,34991.99,BLANCO,17495.98,1997,9
BOLIVIA,4362.6,TEQUILA,4362.6,REPOSADO,669.0,2014,1
EMIRATOS ARABES UNIDOS,6595.2,TEQUILA,5929.2,REPOSADO,2520.0,2021,5
ESPAÑA,359746.84,TEQUILA 100% DE AGAVE,56507.55,REPOSADO,18553.82,2019,11
FRANCIA,247446.16,TEQUILA 100% DE AGAVE,2002.98,BLANCO,670.32,2007,1
FRANCIA,237231.4,TEQUILA,237231.4,REPOSADO,15960.01,2001,7
GRECIA,49795.2,TEQUILA,49795.2,BLANCO,19918.08,2010,9
POLONIA,4596.48,TEQUILA 100% DE AGAVE,4596.48,BLANCO,4596.48,2010,1
ESTONIA,6463.8,TEQUILA,3447.36,BLANCO,2489.76,2022,6
PANAMA,102373.42,TEQUILA,76455.0,BLANCO,20473.11,2017,5
VENEZUELA,3432.26,TEQUILA 100% DE AGAVE,3432.26,REPOSADO,451.12,1997,8
PERU,30348.0,TEQUILA 100% DE AGAVE,1620.0,REPOSADO,1620.0,2019,11
SUIZA,1984.95,TEQUILA 100% DE AGAVE,1300.95,EXTRA AÑEJO,40.95,2019,11
EL SALVADOR,160438.71,TEQUILA,160438.71,JOVEN,64102.36,2004,7
GRECIA,116001.27,TEQUILA 100% DE AGAVE,1089.27,REPOSADO,1089.27,2012,4
COREA DEL SUR,60087.6,TEQUILA 100% DE AGAVE,7038.0,REPOSADO,4605.0,2019,8
LETONIA,60845.52,TEQUILA,52489.02,BLANCO,48730.44,2014,8
ALEMANIA,176194.77,TEQUILA 100% DE AGAVE,28774.32,AÑEJO,7812.52,2013,6
COSTA RICA,390449.09,TEQUILA,389324.1,JOVEN,195733.43,2003,7
ALEMANIA,665863.63,TEQUILA 100% DE AGAVE,21408.1,EXTRA AÑEJO,149.62,2021,5
FILIPINAS,18900.01,TEQUILA,18900.01,BLANCO,2700.01,2000,6
ALEMANIA,295666.96,TEQUILA 100% DE AGAVE,24197.24,AÑEJO,426.0,2019,11
PARAGUAY,18810.0,TEQUILA,18810.0,REPOSADO,9405.0,2025,3
CHINA,35.23,TEQUILA,4.21,JOVEN,2.1,2000,3
JAMAICA,21326.37,TEQUILA 100% DE AGAVE,1952.79,REPOSADO,390.39,2024,11
UCRANIA,9747.0,TEQUILA,9308.1,JOVEN,1824.0,2013,10
PUERTO RICO,29659.5,TEQUILA 100% DE AGAVE,1579.5,EXTRA AÑEJO,112.5,2010,4
SINGAPUR,48957.0,TEQUILA,6925.5,BLANCO,4788.0,2017,11
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,118392.01,TEQUILA 100% DE AGAVE,35827.68,REPOSADO,12434.19,2012,7
PAISES BAJOS,292827.34,TEQUILA,216433.04,REPOSADO,82850.4,2023,6
LETONIA,33462.39,TEQUILA,10926.65,JOVEN,10923.33,2024,3
EL SALVADOR,24122.1,TEQUILA 100% DE AGAVE,5850.37,AÑEJO,2619.22,2024,6
PUERTO RICO,10800.0,TEQUILA,10800.0,BLANCO,5184.0,2016,1
SUDAFRICA,127138.11,TEQUILA 100% DE AGAVE,8642.31,REPOSADO,8640.75,2017,1
PANAMA,40358.55,TEQUILA,16992.0,AÑEJO,252.0,2010,12
JAPON,105284.47,TEQUILA 100% DE AGAVE,17779.77,REPOSADO,3691.02,2017,10
ESTADOS UNIDOS DE AMERICA,14153633.65,TEQUILA,6459355.75,REPOSADO,1716.0,2017,7
PANAMA,296770.56,TEQUILA 100% DE AGAVE,282794.16,AÑEJO,62333.68,2022,8
ESLOVENIA,4248.3,TEQUILA 100% DE AGAVE,279.3,BLANCO,119.7,2022,10
PUERTO RICO,26838.0,TEQUILA 100% DE AGAVE,20790.0,REPOSADO,6903.0,2012,9
INDIA,118813.8,TEQUILA 100% DE AGAVE,60511.8,BLANCO,23293.8,2024,7
COLOMBIA,451206.42,TEQUILA 100% DE AGAVE,185559.08,AÑEJO,46711.91,2022,8
ARGELIA,3.23,TEQUILA 100% DE AGAVE,2.93,REPOSADO,1.46,2007,9
NICARAGUA,503.98,TEQUILA 100% DE AGAVE,503.98,BLANCO,179.99,2000,4
GUATEMALA,20297.94,TEQUILA 100% DE AGAVE,12674.19,EXTRA AÑEJO,337.5,2023,7
PAISES BAJOS,92712.15,TEQUILA,92712.15,BLANCO,86775.05,2003,2
AUSTRALIA,16137.06,TEQUILA 100% DE AGAVE,776.7,REPOSADO,756.0,2009,2
PUERTO RICO,51462.0,TEQUILA 100% DE AGAVE,7182.0,REPOSADO,1890.0,2024,12
RUSIA,49635.27,TEQUILA,49635.27,AÑEJO,23780.08,2002,7
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,72144.76,TEQUILA 100% DE AGAVE,62081.27,AÑEJO,2137.34,2015,3
MEXICO,103413.54,TEQUILA 100% DE AGAVE,103165.47,REPOSADO,38958.87,2019,4
MEXICO,62054.16,TEQUILA,8572.65,JOVEN,570.0,2017,11
ITALIA,38362.8,TEQUILA,38304.0,REPOSADO,20634.0,2010,4
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,480570.21,TEQUILA,233575.89,BLANCO,94648.05,2021,12
AUSTRIA,2920.68,TEQUILA 100% DE AGAVE,2920.68,AÑEJO,965.58,2016,4
NUEVA ZELANDIA,68000.51,TEQUILA 100% DE AGAVE,9480.24,REPOSADO,8139.6,2023,11
NUEVA ZELANDIA,3294.0,TEQUILA 100% DE AGAVE,3294.0,REPOSADO,810.0,2024,10
ITALIA,46923.33,TEQUILA,46125.33,AÑEJO,420.0,2003,6
ESPAÑA,439870.51,TEQUILA,429183.19,REPOSADO,106097.19,2015,10
PUERTO RICO,115123.5,TEQUILA 100% DE AGAVE,73804.5,BLANCO,43002.0,2024,7
PUERTO RICO,32383.2,TEQUILA,21470.7,BLANCO,9302.7,2015,11
ITALIA,86499.84,TEQUILA,47880.0,REPOSADO,1436.4,2014,5
REPUBLICA CHECA,15035.04,TEQUILA,8755.2,BLANCO,7296.0,2016,1
GUATEMALA,18244.2,TEQUILA,16711.65,BLANCO,8216.24,2002,2
GUATEMALA,14615.0,TEQUILA 100% DE AGAVE,1028.67,EXTRA AÑEJO,56.25,2010,4
HONG KONG,54427.05,TEQUILA,45301.5,REPOSADO,20727.0,2010,1
FILIPINAS,97.37,TEQUILA 100% DE AGAVE,97.37,AÑEJO,25.88,2014,8
RUSIA,3008.85,TEQUILA 100% DE AGAVE,3004.45,BLANCO,1294.67,2006,7
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,297267.76,TEQUILA,42088.27,JOVEN,4110.15,2023,9
ESTADOS UNIDOS DE AMERICA,12998969.8,TEQUILA 100% DE AGAVE,4549766.2,AÑEJO,353330.05,2012,4
SUECIA,10922.63,TEQUILA,10773.0,REPOSADO,5745.6,2010,2
FRANCIA,421207.2,TEQUILA,416231.04,JOVEN,102530.29,2013,7
CHILE,19800.0,TEQUILA,19800.0,REPOSADO,9900.0,2001,10
COLOMBIA,104124.82,TEQUILA 100% DE AGAVE,31267.5,REPOSADO,24043.72,2023,10
BOLIVIA,8250.38,TEQUILA 100% DE AGAVE,283.5,REPOSADO,283.5,2024,1
HONG KONG,4702.5,TEQUILA,4702.5,REPOSADO,1410.75,2011,9
FILIPINAS,24450.0,TEQUILA,24450.0,REPOSADO,14099.99,2000,3
TAIWAN,1251.0,TEQUILA 100% DE AGAVE,1251.0,AÑEJO,63.0,2011,1
AUSTRIA,23780.19,TEQUILA,21639.24,BLANCO,684.0,2010,8
HONDURAS,4650.38,TEQUILA 100% DE AGAVE,4650.38,REPOSADO,4627.88,2020,8
NUEVA ZELANDIA,12509.42,TEQUILA 100% DE AGAVE,1916.33,BLANCO,1474.2,2009,4
ESTONIA,106.02,TEQUILA,31.92,JOVEN,15.96,2014,3
ISLAS VIRGENES NORTEAMERICANAS,4644.0,TEQUILA,3024.0,BLANCO,1512.0,2015,2
PAISES BAJOS,197003.51,TEQUILA,197003.51,REPOSADO,119625.0,1998,12
JAPON,118604.88,TEQUILA,115004.88,BLANCO,42232.49,2005,4
NUEVA ZELANDIA,12379.05,TEQUILA,11130.84,REPOSADO,1308.0,2012,8
CANADA,28685.39,TEQUILA,28612.5,BLANCO,28612.5,2000,8
BRASIL,39294.26,TEQUILA,38249.96,BLANCO,5804.99,2005,8
SUIZA,346.5,TEQUILA 100% DE AGAVE,346.5,AÑEJO,211.5,2019,3
PAISES BAJOS,503741.21,TEQUILA,503741.21,JOVEN,5745.6,1999,6
PUERTO RICO,11344.5,TEQUILA,11232.0,BLANCO,4752.0,2014,2
LITUANIA,5130.0,TEQUILA,5130.0,BLANCO,5130.0,2017,3
CROACIA,11491.2,TEQUILA,11491.2,REPOSADO,1532.16,2018,12
FILIPINAS,3.75,TEQUILA 100% DE AGAVE,2.25,AÑEJO,0.75,2011,4
MEXICO,75335.5,TEQUILA 100% DE AGAVE,64991.63,AÑEJO,18343.96,2009,4
TURQUIA,13965.0,TEQUILA,13965.0,BLANCO,13965.0,2012,12
CANADA,72106.55,TEQUILA,32107.0,BLANCO,6655.0,2013,10
FRANCIA,126610.33,TEQUILA,114549.55,BLANCO,111399.55,2021,9
JAPON,100653.1,TEQUILA 100% DE AGAVE,87486.1,EXTRA AÑEJO,450.0,2024,9
BELGICA,45220.27,TEQUILA 100% DE AGAVE,3497.25,BLANCO,1456.35,2008,6
ITALIA,41066.46,TEQUILA 100% DE AGAVE,9839.76,REPOSADO,3459.96,2010,5
REPUBLICA CHECA,17656.79,TEQUILA,17656.79,AÑEJO,4788.0,2002,6
JAPON,555993.11,TEQUILA,500623.8,JOVEN,19665.3,2023,6
GUATEMALA,10369.57,TEQUILA 100% DE AGAVE,1355.17,BLANCO,405.0,2020,5
ISLAS VIRGENES NORTEAMERICANAS,6345.0,TEQUILA,4536.0,REPOSADO,3024.0,2021,8
BRASIL,83430.14,TEQUILA 100% DE AGAVE,487.04,BLANCO,42.75,2008,1
TURQUIA,58413.81,TEQUILA 100% DE AGAVE,49079.31,AÑEJO,1171.8,2022,12
HONG KONG,12733.26,TEQUILA,11596.5,REPOSADO,2160.0,2019,3
COREA DEL SUR,35253.18,TEQUILA 100% DE AGAVE,4545.9,AÑEJO,3233.76,2015,8
CHINA,75805.95,TEQUILA 100% DE AGAVE,2274.75,REPOSADO,603.0,2016,4
NUEVA ZELANDIA,46888.92,TEQUILA 100% DE AGAVE,3016.44,REPOSADO,654.36,2020,11
COLOMBIA,25568.7,TEQUILA 100% DE AGAVE,25568.7,REPOSADO,9837.38,2013,9
EL SALVADOR,27332.89,TEQUILA 100% DE AGAVE,1067.32,AÑEJO,639.82,2006,9
PARAGUAY,10260.0,TEQUILA,10260.0,REPOSADO,10260.0,2011,5
NUEVA ZELANDIA,38322.2,TEQUILA 100% DE AGAVE,17446.02,BLANCO,8514.3,2019,3
BRASIL,143365.75,TEQUILA 100% DE AGAVE,34615.6,REPOSADO,15415.6,2012,11
MEXICO,72865.05,TEQUILA,945.95,BLANCO,730.17,2020,12
AUSTRIA,4698.0,TEQUILA,4698.0,BLANCO,405.0,2004,7
DINAMARCA,15327.58,TEQUILA,15327.58,BLANCO,1197.0,2005,11
NICARAGUA,2892.83,TEQUILA 100% DE AGAVE,192.83,AÑEJO,12.83,2009,10
ESTADOS UNIDOS DE AMERICA,10753722.13,TEQUILA,5376347.33,BLANCO,1498574.68,2014,3
AUSTRIA,17417.0,TEQUILA 100% DE AGAVE,17417.0,BLANCO,9160.3,2023,5
BRASIL,117945.54,TEQUILA 100% DE AGAVE,5881.5,BLANCO,810.0,2016,12
MEXICO,46374.76,TEQUILA 100% DE AGAVE,43114.56,AÑEJO,8757.7,2012,7
COREA DEL SUR,43233.39,TEQUILA,35244.24,REPOSADO,35244.24,2012,8
ESPAÑA,68589.88,TEQUILA,66484.62,BLANCO,65335.5,2007,9
EL SALVADOR,12389.4,TEQUILA,11984.7,BLANCO,3618.9,2007,1
CHINA,20964.0,TEQUILA 100% DE AGAVE,8346.0,EXTRA AÑEJO,150.0,2015,12
CANADA,306489.61,TEQUILA 100% DE AGAVE,238269.92,EXTRA AÑEJO,828.0,2021,10
PARAGUAY,18810.0,TEQUILA,18810.0,REPOSADO,18810.0,2004,7
BRASIL,79563.6,TEQUILA,72507.6,JOVEN,15021.0,2022,12
PAISES BAJOS,157899.65,TEQUILA,157899.65,REPOSADO,66000.0,1999,4
IRLANDA,7204.05,TEQUILA,7182.0,REPOSADO,7182.0,2001,6
BULGARIA,4955.58,TEQUILA,3950.1,BLANCO,2513.7,2022,8
GRECIA,185445.12,TEQUILA,181670.58,BLANCO,4149.6,2007,9
ECUADOR,38246.9,TEQUILA,36356.9,BLANCO,33791.9,2016,3
BELGICA,78006.01,TEQUILA,78006.01,BLANCO,56136.75,1997,1
JAPON,165064.05,TEQUILA 100% DE AGAVE,1465.05,EXTRA AÑEJO,7.5,2010,6
URUGUAY,14371.38,TEQUILA,9028.8,REPOSADO,3283.2,2009,12
NICARAGUA,6156.0,TEQUILA,6156.0,REPOSADO,6156.0,2012,9
RUSIA,5999.99,TEQUILA 100% DE AGAVE,5999.99,REPOSADO,5999.99,2003,10
ITALIA,442168.08,TEQUILA,205284.38,BLANCO,193793.18,2022,11
MEXICO,21509.62,TEQUILA 100% DE AGAVE,21509.62,REPOSADO,4810.5,2020,9
BRASIL,26543.93,TEQUILA,24213.6,BLANCO,14774.4,2019,2
JAPON,295415.95,TEQUILA,222403.5,REPOSADO,143041.5,2022,5
SEYCHELLES,6412.5,TEQUILA,6412.5,BLANCO,3206.25,2018,4
MEXICO,13198.53,TEQUILA,4326.37,REPOSADO,1571.78,1998,2
CANADA,46347.41,TEQUILA 100% DE AGAVE,33891.14,BLANCO,10278.45,2013,7
PUERTO RICO,29540.25,TEQUILA,18432.0,REPOSADO,9216.0,2021,4
CHILE,93204.0,TEQUILA,84627.0,BLANCO,75870.0,2013,9
PANAMA,109218.44,TEQUILA,103014.15,JOVEN,8834.98,2004,8
ITALIA,22990.38,TEQUILA,13381.2,JOVEN,1890.0,2010,10
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,65569.95,TEQUILA,55891.35,BLANCO,3770.55,2008,12
COLOMBIA,7866.0,TEQUILA,7866.0,BLANCO,6498.0,2000,8
MEXICO,125488.67,TEQUILA,59254.35,JOVEN,579.87,1999,11
GUATEMALA,1986.75,TEQUILA,547.2,REPOSADO,547.2,2015,6
JAPON,267691.86,TEQUILA 100% DE AGAVE,21163.86,AÑEJO,5628.9,2020,3
PERU,175272.6,TEQUILA 100% DE AGAVE,7695.0,REPOSADO,5670.0,2022,6
GRECIA,47813.94,TEQUILA,11766.81,REPOSADO,6883.05,2023,1
SUIZA,12157.84,TEQUILA 100% DE AGAVE,1641.38,AÑEJO,36.0,2014,6
HONDURAS,16920.48,TEQUILA 100% DE AGAVE,1975.27,AÑEJO,180.0,2014,4
ITALIA,253850.5,TEQUILA 100% DE AGAVE,126055.0,EXTRA AÑEJO,196.0,2022,10
ESTADOS UNIDOS DE AMERICA,7762097.49,TEQUILA 100% DE AGAVE,2983816.22,BLANCO,1235949.23,2007,9
ESPAÑA,251245.34,TEQUILA,230967.69,JOVEN,29276.74,2018,12
AUSTRALIA,53479.23,TEQUILA 100% DE AGAVE,4779.45,BLANCO,275.18,2009,9
BOLIVIA,20767.13,TEQUILA 100% DE AGAVE,720.0,REPOSADO,450.0,2012,11
GRECIA,20489.69,TEQUILA 100% DE AGAVE,6125.69,BLANCO,4439.39,1998,3
PANAMA,225.01,TEQUILA 100% DE AGAVE,225.01,AÑEJO,225.01,2002,2
CHILE,88089.75,TEQUILA,79269.75,REPOSADO,1170.0,2017,8
TURQUIA,37639.95,TEQUILA,36841.95,JOVEN,3021.0,2011,10
UCRANIA,8190.0,TEQUILA 100% DE AGAVE,8190.0,BLANCO,5490.0,2014,8
DINAMARCA,7182.0,TEQUILA,7182.0,BLANCO,7182.0,2012,5
PARAGUAY,18878.4,TEQUILA,18878.4,JOVEN,9439.2,2006,11
REPUBLICA DOMINICANA,12697.05,TEQUILA,9028.8,REPOSADO,5745.6,2015,4
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,59939.63,TEQUILA 100% DE AGAVE,38507.63,EXTRA AÑEJO,1.43,2015,10
MEXICO,55400.83,TEQUILA 100% DE AGAVE,50994.82,AÑEJO,13664.2,2009,2
COREA DEL SUR,30430.5,TEQUILA 100% DE AGAVE,4754.85,AÑEJO,600.0,2014,10
BELGICA,22011.28,TEQUILA,21999.31,JOVEN,13749.31,2005,6
NIGERIA,67419.0,TEQUILA 100% DE AGAVE,2898.0,REPOSADO,1575.0,2025,1
ISRAEL,3678.78,TEQUILA 100% DE AGAVE,3678.78,REPOSADO,1596.0,2020,1
CHILE,33882.5,TEQUILA,33185.0,REPOSADO,1404.0,2019,9
SUECIA,10140.3,TEQUILA 100% DE AGAVE,2000.7,AÑEJO,85.5,2015,8
GRECIA,149419.8,TEQUILA,142490.88,BLANCO,45581.76,2015,5
TAILANDIA,6952.5,TEQUILA 100% DE AGAVE,6952.5,REPOSADO,1282.5,2024,12
JAPON,216638.27,TEQUILA,198432.77,JOVEN,13538.66,2018,1
FRANCIA,300299.46,TEQUILA,282711.64,REPOSADO,7373.52,2008,5
PANAMA,157041.27,TEQUILA,129753.87,JOVEN,19279.17,2013,12
AUSTRIA,438.9,TEQUILA 100% DE AGAVE,438.9,EXTRA AÑEJO,438.9,2014,11
JAPON,294035.77,TEQUILA 100% DE AGAVE,89041.65,AÑEJO,63455.55,2023,9
TAILANDIA,16411.86,TEQUILA 100% DE AGAVE,5184.0,BLANCO,3240.0,2019,11
